k_index,k_fractional,energy_eV,spectral_weight_per_eV
2,-0.1250000000,-17.0274324904,2.1801605299e-02
2,-0.1250000000,-16.9974282040,2.1908911899e-02
2,-0.1250000000,-16.9674239177,2.2240969026e-02
2,-0.1250000000,-16.9374196314,2.2823151196e-02
2,-0.1250000000,-16.9074153450,2.3693058250e-02
2,-0.1250000000,-16.8774110587,2.4903943969e-02
2,-0.1250000000,-16.8474067724,2.6529514566e-02
2,-0.1250000000,-16.8174024861,2.8670385391e-02
2,-0.1250000000,-16.7873981997,3.1462225214e-02
2,-0.1250000000,-16.7573939134,3.5084664843e-02
2,-0.1250000000,-16.7273896271,3.9767315240e-02
2,-0.1250000000,-16.6973853408,4.5782346641e-02
2,-0.1250000000,-16.6673810544,5.3397779105e-02
2,-0.1250000000,-16.6373767681,6.2738567119e-02
2,-0.1250000000,-16.6073724818,7.3479899450e-02
2,-0.1250000000,-16.5773681955,8.4370396491e-02
2,-0.1250000000,-16.5473639091,9.2941919361e-02
2,-0.1250000000,-16.5173596228,9.6260629827e-02
2,-0.1250000000,-16.4873553365,9.2914266611e-02
2,-0.1250000000,-16.4573510502,8.4255862403e-02
2,-0.1250000000,-16.4273467638,7.3207215762e-02
2,-0.1250000000,-16.3973424775,6.2258891514e-02
2,-0.1250000000,-16.3673381912,5.2686510229e-02
2,-0.1250000000,-16.3373339048,4.4827854165e-02
2,-0.1250000000,-16.3073296185,3.8561425642e-02
2,-0.1250000000,-16.2773253322,3.3617592498e-02
2,-0.1250000000,-16.2473210459,2.9720388329e-02
2,-0.1250000000,-16.2173167595,2.6635533697e-02
2,-0.1250000000,-16.1873124732,2.4178313578e-02
2,-0.1250000000,-16.1573081869,2.2207638543e-02
2,-0.1250000000,-16.1273039006,2.0617038187e-02
2,-0.1250000000,-16.0972996142,1.9326318106e-02
2,-0.1250000000,-16.0672953279,1.8274860333e-02
2,-0.1250000000,-16.0372910416,1.7416562451e-02
2,-0.1250000000,-16.0072867553,1.6716111046e-02
2,-0.1250000000,-15.9772824689,1.6146259596e-02
2,-0.1250000000,-15.9472781826,1.5685840915e-02
2,-0.1250000000,-15.9172738963,1.5318311729e-02
2,-0.1250000000,-15.8872696099,1.5030681944e-02
2,-0.1250000000,-15.8572653236,1.4812722577e-02
2,-0.1250000000,-15.8272610373,1.4656376544e-02
2,-0.1250000000,-15.7972567510,1.4555318212e-02
2,-0.1250000000,-15.7672524646,1.4504623080e-02
2,-0.1250000000,-15.7372481783,1.4500519922e-02
2,-0.1250000000,-15.7072438920,1.4540205536e-02
2,-0.1250000000,-15.6772396057,1.4621707875e-02
2,-0.1250000000,-15.6472353193,1.4743787361e-02
2,-0.1250000000,-15.6172310330,1.4905869227e-02
2,-0.1250000000,-15.5872267467,1.5108001970e-02
2,-0.1250000000,-15.5572224604,1.5350838782e-02
2,-0.1250000000,-15.5272181740,1.5635640308e-02
2,-0.1250000000,-15.4972138877,1.5964298335e-02
2,-0.1250000000,-15.4672096014,1.6339381263e-02
2,-0.1250000000,-15.4372053150,1.6764203489e-02
2,-0.1250000000,-15.4072010287,1.7242922225e-02
2,-0.1250000000,-15.3771967424,1.7780667025e-02
2,-0.1250000000,-15.3471924561,1.8383709379e-02
2,-0.1250000000,-15.3171881697,1.9059682558e-02
2,-0.1250000000,-15.2871838834,1.9817865541e-02
2,-0.1250000000,-15.2571795971,2.0669549878e-02
2,-0.1250000000,-15.2271753108,2.1628515185e-02
2,-0.1250000000,-15.1971710244,2.2711648416e-02
2,-0.1250000000,-15.1671667381,2.3939755373e-02
2,-0.1250000000,-15.1371624518,2.5338631464e-02
2,-0.1250000000,-15.1071581655,2.6940485092e-02
2,-0.1250000000,-15.0771538791,2.8785844232e-02
2,-0.1250000000,-15.0471495928,3.0926129221e-02
2,-0.1250000000,-15.0171453065,3.3427147960e-02
2,-0.1250000000,-14.9871410201,3.6373869284e-02
2,-0.1250000000,-14.9571367338,3.9876958534e-02
2,-0.1250000000,-14.9271324475,4.4081705400e-02
2,-0.1250000000,-14.8971281612,4.9180084925e-02
2,-0.1250000000,-14.8671238748,5.5426601290e-02
2,-0.1250000000,-14.8371195885,6.3157808228e-02
2,-0.1250000000,-14.8071153022,7.2812793967e-02
2,-0.1250000000,-14.7771110159,8.4944626444e-02
2,-0.1250000000,-14.7471067295,1.0019468389e-01
2,-0.1250000000,-14.7171024432,1.1916268658e-01
2,-0.1250000000,-14.6870981569,1.4203991046e-01
2,-0.1250000000,-14.6570938706,1.6783456499e-01
2,-0.1250000000,-14.6270895842,1.9325789067e-01
2,-0.1250000000,-14.5970852979,2.1228512305e-01
2,-0.1250000000,-14.5670810116,2.1839641497e-01
2,-0.1250000000,-14.5370767252,2.0928106475e-01
2,-0.1250000000,-14.5070724389,1.8890849056e-01
2,-0.1250000000,-14.4770681526,1.6409477835e-01
2,-0.1250000000,-14.4470638663,1.4016117857e-01
2,-0.1250000000,-14.4170595799,1.1963495416e-01
2,-0.1250000000,-14.3870552936,1.0306768620e-01
2,-0.1250000000,-14.3570510073,9.0098226122e-02
2,-0.1250000000,-14.3270467210,8.0097200712e-02
2,-0.1250000000,-14.2970424346,7.2448267528e-02
2,-0.1250000000,-14.2670381483,6.6637967134e-02
2,-0.1250000000,-14.2370338620,6.2266209415e-02
2,-0.1250000000,-14.2070295757,5.9030562132e-02
2,-0.1250000000,-14.1770252893,5.6705600431e-02
2,-0.1250000000,-14.1470210030,5.5124480251e-02
2,-0.1250000000,-14.1170167167,5.4164395251e-02
2,-0.1250000000,-14.0870124303,5.3735695569e-02
2,-0.1250000000,-14.0570081440,5.3773960421e-02
2,-0.1250000000,-14.0270038577,5.4234314087e-02
2,-0.1250000000,-13.9969995714,5.5087407920e-02
2,-0.1250000000,-13.9669952850,5.6316637544e-02
2,-0.1250000000,-13.9369909987,5.7916288404e-02
2,-0.1250000000,-13.9069867124,5.9890399177e-02
2,-0.1250000000,-13.8769824261,6.2252205576e-02
2,-0.1250000000,-13.8469781397,6.5024083117e-02
2,-0.1250000000,-13.8169738534,6.8237952433e-02
2,-0.1250000000,-13.7869695671,7.1936149701e-02
2,-0.1250000000,-13.7569652808,7.6172802188e-02
2,-0.1250000000,-13.7269609944,8.1015788861e-02
2,-0.1250000000,-13.6969567081,8.6549412915e-02
2,-0.1250000000,-13.6669524218,9.2877971838e-02
2,-0.1250000000,-13.6369481354,1.0013048779e-01
2,-0.1250000000,-13.6069438491,1.0846696504e-01
2,-0.1250000000,-13.5769395628,1.1808668483e-01
2,-0.1250000000,-13.5469352765,1.2923925520e-01
2,-0.1250000000,-13.5169309901,1.4223945149e-01
2,-0.1250000000,-13.4869267038,1.5748737686e-01
2,-0.1250000000,-13.4569224175,1.7549610693e-01
2,-0.1250000000,-13.4269181312,1.9692953759e-01
2,-0.1250000000,-13.3969138448,2.2265378870e-01
2,-0.1250000000,-13.3669095585,2.5380686869e-01
2,-0.1250000000,-13.3369052722,2.9189252980e-01
2,-0.1250000000,-13.3069009859,3.3890290772e-01
2,-0.1250000000,-13.2768966995,3.9746706480e-01
2,-0.1250000000,-13.2468924132,4.7099920366e-01
2,-0.1250000000,-13.2168881269,5.6375670071e-01
2,-0.1250000000,-13.1868838405,6.8056353926e-01
2,-0.1250000000,-13.1568795542,8.2563076448e-01
2,-0.1250000000,-13.1268752679,9.9940633672e-01
2,-0.1250000000,-13.0968709816,1.1922727285e+00
2,-0.1250000000,-13.0668666952,1.3764011616e+00
2,-0.1250000000,-13.0368624089,1.5049787360e+00
2,-0.1250000000,-13.0068581226,1.5331813950e+00
2,-0.1250000000,-12.9768538363,1.4527554407e+00
2,-0.1250000000,-12.9468495499,1.2998191536e+00
2,-0.1250000000,-12.9168452636,1.1249859216e+00
2,-0.1250000000,-12.8868409773,9.6451465391e-01
2,-0.1250000000,-12.8568366910,8.3475754026e-01
2,-0.1250000000,-12.8268324046,7.3935283455e-01
2,-0.1250000000,-12.7968281183,6.7663209241e-01
2,-0.1250000000,-12.7668238320,6.4366076707e-01
2,-0.1250000000,-12.7368195456,6.3745751372e-01
2,-0.1250000000,-12.7068152593,6.5418438634e-01
2,-0.1250000000,-12.6768109730,6.8662657830e-01
2,-0.1250000000,-12.6468066867,7.2103383696e-01
2,-0.1250000000,-12.6168024003,7.3738886936e-01
2,-0.1250000000,-12.5867981140,7.1830932064e-01
2,-0.1250000000,-12.5567938277,6.6175025228e-01
2,-0.1250000000,-12.5267895414,5.8193357411e-01
2,-0.1250000000,-12.4967852550,4.9708283859e-01
2,-0.1250000000,-12.4667809687,4.1931784350e-01
2,-0.1250000000,-12.4367766824,3.5338079023e-01
2,-0.1250000000,-12.4067723961,2.9951431607e-01
2,-0.1250000000,-12.3767681097,2.5612824305e-01
2,-0.1250000000,-12.3467638234,2.2123838266e-01
2,-0.1250000000,-12.3167595371,1.9304015751e-01
2,-0.1250000000,-12.2867552508,1.7006314135e-01
2,-0.1250000000,-12.2567509644,1.5116289111e-01
2,-0.1250000000,-12.2267466781,1.3546476312e-01
2,-0.1250000000,-12.1967423918,1.2230337481e-01
2,-0.1250000000,-12.1667381054,1.1117126695e-01
2,-0.1250000000,-12.1367338191,1.0167899523e-01
2,-0.1250000000,-12.1067295328,9.3525240703e-02
2,-0.1250000000,-12.0767252465,8.6474764805e-02
2,-0.1250000000,-12.0467209601,8.0342219643e-02
2,-0.1250000000,-12.0167166738,7.4980238038e-02
2,-0.1250000000,-11.9867123875,7.0270627647e-02
2,-0.1250000000,-11.9567081012,6.6117815169e-02
2,-0.1250000000,-11.9267038148,6.2443927258e-02
2,-0.1250000000,-11.8966995285,5.9185068984e-02
2,-0.1250000000,-11.8666952422,5.6288484855e-02
2,-0.1250000000,-11.8366909559,5.3710375481e-02
2,-0.1250000000,-11.8066866695,5.1414205453e-02
2,-0.1250000000,-11.7766823832,4.9369382422e-02
2,-0.1250000000,-11.7466780969,4.7550219213e-02
2,-0.1250000000,-11.7166738105,4.5935113656e-02
2,-0.1250000000,-11.6866695242,4.4505897484e-02
2,-0.1250000000,-11.6566652379,4.3247317754e-02
2,-0.1250000000,-11.6266609516,4.2146623256e-02
2,-0.1250000000,-11.5966566652,4.1193235025e-02
2,-0.1250000000,-11.5666523789,4.0378485119e-02
2,-0.1250000000,-11.5366480926,3.9695411638e-02
2,-0.1250000000,-11.5066438063,3.9138600944e-02
2,-0.1250000000,-11.4766395199,3.8704070358e-02
2,-0.1250000000,-11.4466352336,3.8389186501e-02
2,-0.1250000000,-11.4166309473,3.8192616007e-02
2,-0.1250000000,-11.3866266610,3.8114306720e-02
2,-0.1250000000,-11.3566223746,3.8155498688e-02
2,-0.1250000000,-11.3266180883,3.8318765497e-02
2,-0.1250000000,-11.2966138020,3.8608087705e-02
2,-0.1250000000,-11.2666095156,3.9028961461e-02
2,-0.1250000000,-11.2366052293,3.9588546932e-02
2,-0.1250000000,-11.2066009430,4.0295862938e-02
2,-0.1250000000,-11.1765966567,4.1162036470e-02
2,-0.1250000000,-11.1465923703,4.2200618516e-02
2,-0.1250000000,-11.1165880840,4.3427981219e-02
2,-0.1250000000,-11.0865837977,4.4863816091e-02
2,-0.1250000000,-11.0565795114,4.6531759089e-02
2,-0.1250000000,-11.0265752250,4.8460176580e-02
2,-0.1250000000,-10.9965709387,5.0683157163e-02
2,-0.1250000000,-10.9665666524,5.3241769131e-02
2,-0.1250000000,-10.9365623661,5.6185663647e-02
2,-0.1250000000,-10.9065580797,5.9575131491e-02
2,-0.1250000000,-10.8765537934,6.3483759835e-02
2,-0.1250000000,-10.8465495071,6.8001889250e-02
2,-0.1250000000,-10.8165452207,7.3241146666e-02
2,-0.1250000000,-10.7865409344,7.9340436424e-02
2,-0.1250000000,-10.7565366481,8.6473922176e-02
2,-0.1250000000,-10.7265323618,9.4861745326e-02
2,-0.1250000000,-10.6965280754,1.0478452515e-01
2,-0.1250000000,-10.6665237891,1.1660310044e-01
2,-0.1250000000,-10.6365195028,1.3078552796e-01
2,-0.1250000000,-10.6065152165,1.4794404507e-01
2,-0.1250000000,-10.5765109301,1.6888542205e-01
2,-0.1250000000,-10.5465066438,1.9467845542e-01
2,-0.1250000000,-10.5165023575,2.2674104167e-01
2,-0.1250000000,-10.4864980712,2.6694298357e-01
2,-0.1250000000,-10.4564937848,3.1770106961e-01
2,-0.1250000000,-10.4264894985,3.8199070532e-01
2,-0.1250000000,-10.3964852122,4.6307457147e-01
2,-0.1250000000,-10.3664809258,5.6349966376e-01
2,-0.1250000000,-10.3364766395,6.8257100130e-01
2,-0.1250000000,-10.3064723532,8.1161324289e-01
2,-0.1250000000,-10.2764680669,9.2866617396e-01
2,-0.1250000000,-10.2464637805,1.0001954322e+00
2,-0.1250000000,-10.2164594942,9.9856445202e-01
2,-0.1250000000,-10.1864552079,9.2440082535e-01
2,-0.1250000000,-10.1564509216,8.0602587730e-01
2,-0.1250000000,-10.1264466352,6.7675015560e-01
2,-0.1250000000,-10.0964423489,5.5798519691e-01
2,-0.1250000000,-10.0664380626,4.5799872051e-01
2,-0.1250000000,-10.0364337763,3.7729142481e-01
2,-0.1250000000,-10.0064294899,3.1325559946e-01
2,-0.1250000000,-9.9764252036,2.6262728988e-01
2,-0.1250000000,-9.9464209173,2.2244941429e-01
2,-0.1250000000,-9.9164166309,1.9032634975e-01
2,-0.1250000000,-9.8864123446,1.6440663896e-01
2,-0.1250000000,-9.8564080583,1.4328672959e-01
2,-0.1250000000,-9.8264037720,1.2590852157e-01
2,-0.1250000000,-9.7963994856,1.1147302275e-01
2,-0.1250000000,-9.7663951993,9.9373558914e-02
2,-0.1250000000,-9.7363909130,8.9145990264e-02
2,-0.1250000000,-9.7063866267,8.0432177827e-02
2,-0.1250000000,-9.6763823403,7.2953298135e-02
2,-0.1250000000,-9.6463780540,6.6490326670e-02
2,-0.1250000000,-9.6163737677,6.0869698275e-02
2,-0.1250000000,-9.5863694814,5.5952702678e-02
2,-0.1250000000,-9.5563651950,5.1627583075e-02
2,-0.1250000000,-9.5263609087,4.7803601410e-02
2,-0.1250000000,-9.4963566224,4.4406544176e-02
2,-0.1250000000,-9.4663523360,4.1375291168e-02
2,-0.1250000000,-9.4363480497,3.8659174704e-02
2,-0.1250000000,-9.4063437634,3.6215931299e-02
2,-0.1250000000,-9.3763394771,3.4010100872e-02
2,-0.1250000000,-9.3463351907,3.2011766632e-02
2,-0.1250000000,-9.3163309044,3.0195556220e-02
2,-0.1250000000,-9.2863266181,2.8539844684e-02
2,-0.1250000000,-9.2563223318,2.7026114452e-02
2,-0.1250000000,-9.2263180454,2.5638438261e-02
2,-0.1250000000,-9.1963137591,2.4363059003e-02
2,-0.1250000000,-9.1663094728,2.3188046430e-02
2,-0.1250000000,-9.1363051865,2.2103015187e-02
2,-0.1250000000,-9.1063009001,2.1098892040e-02
2,-0.1250000000,-9.0762966138,2.0167722812e-02
2,-0.1250000000,-9.0462923275,1.9302511490e-02
2,-0.1250000000,-9.0162880411,1.8497085585e-02
2,-0.1250000000,-8.9862837548,1.7745982965e-02
2,-0.1250000000,-8.9562794685,1.7044356366e-02
2,-0.1250000000,-8.9262751822,1.6387892510e-02
2,-0.1250000000,-8.8962708958,1.5772743339e-02
2,-0.1250000000,-8.8662666095,1.5195467353e-02
2,-0.1250000000,-8.8362623232,1.4652979385e-02
2,-0.1250000000,-8.8062580369,1.4142507479e-02
2,-0.1250000000,-8.7762537505,1.3661555736e-02
2,-0.1250000000,-8.7462494642,1.3207872219e-02
2,-0.1250000000,-8.7162451779,1.2779421138e-02
2,-0.1250000000,-8.6862408916,1.2374358695e-02
2,-0.1250000000,-8.6562366052,1.1991012043e-02
2,-0.1250000000,-8.6262323189,1.1627860909e-02
2,-0.1250000000,-8.5962280326,1.1283521521e-02
2,-0.1250000000,-8.5662237462,1.0956732508e-02
2,-0.1250000000,-8.5362194599,1.0646342506e-02
2,-0.1250000000,-8.5062151736,1.0351299258e-02
2,-0.1250000000,-8.4762108873,1.0070639986e-02
2,-0.1250000000,-8.4462066009,9.8034829011e-03
2,-0.1250000000,-8.4162023146,9.5490196903e-03
2,-0.1250000000,-8.3861980283,9.3065088671e-03
2,-0.1250000000,-8.3561937420,9.0752698841e-03
2,-0.1250000000,-8.3261894556,8.8546779165e-03
2,-0.1250000000,-8.2961851693,8.6441592434e-03
2,-0.1250000000,-8.2661808830,8.4431871621e-03
2,-0.1250000000,-8.2361765967,8.2512783793e-03
2,-0.1250000000,-8.2061723103,8.0679898349e-03
2,-0.1250000000,-8.1761680240,7.8929159171e-03
2,-0.1250000000,-8.1461637377,7.7256860381e-03
2,-0.1250000000,-8.1161594514,7.5659625433e-03
2,-0.1250000000,-8.0861551650,7.4134389330e-03
2,-0.1250000000,-8.0561508787,7.2678383818e-03
2,-0.1250000000,-8.0261465924,7.1289125455e-03
2,-0.1250000000,-7.9961423060,6.9964406500e-03
2,-0.1250000000,-7.9661380197,6.8702288636e-03
2,-0.1250000000,-7.9361337334,6.7501099590e-03
2,-0.1250000000,-7.9061294471,6.6359432767e-03
2,-0.1250000000,-7.8761251607,6.5276150116e-03
2,-0.1250000000,-7.8461208744,6.4250388498e-03
2,-0.1250000000,-7.8161165881,6.3281569943e-03
2,-0.1250000000,-7.7861123018,6.2369416301e-03
2,-0.1250000000,-7.7561080154,6.1513968930e-03
2,-0.1250000000,-7.7261037291,6.0715614236e-03
2,-0.1250000000,-7.6960994428,5.9975116127e-03
2,-0.1250000000,-7.6660951565,5.9293656696e-03
2,-0.1250000000,-7.6360908701,5.8672886812e-03
2,-0.1250000000,-7.6060865838,5.8114988749e-03
2,-0.1250000000,-7.5760822975,5.7622753586e-03
2,-0.1250000000,-7.5460780111,5.7199676826e-03
2,-0.1250000000,-7.5160737248,5.6850076716e-03
2,-0.1250000000,-7.4860694385,5.6579241028e-03
2,-0.1250000000,-7.4560651522,5.6393609774e-03
2,-0.1250000000,-7.4260608658,5.6301003670e-03
2,-0.1250000000,-7.3960565795,5.6310911198e-03
2,-0.1250000000,-7.3660522932,5.6434851348e-03
2,-0.1250000000,-7.3360480069,5.6686834797e-03
2,-0.1250000000,-7.3060437205,5.7083954139e-03
2,-0.1250000000,-7.2760394342,5.7647144605e-03
2,-0.1250000000,-7.2460351479,5.8402171837e-03
2,-0.1250000000,-7.2160308616,5.9380924441e-03
2,-0.1250000000,-7.1860265752,6.0623118893e-03
2,-0.1250000000,-7.1560222889,6.2178566542e-03
2,-0.1250000000,-7.1260180026,6.4110212185e-03
2,-0.1250000000,-7.0960137162,6.6498237742e-03
2,-0.1250000000,-7.0660094299,6.9445641648e-03
2,-0.1250000000,-7.0360051436,7.3085862921e-03
2,-0.1250000000,-7.0060008573,7.7593220756e-03
2,-0.1250000000,-6.9759965709,8.3197163374e-03
2,-0.1250000000,-6.9459922846,9.0201467808e-03
2,-0.1250000000,-6.9159879983,9.9009308717e-03
2,-0.1250000000,-6.8859837120,1.1015370940e-02
2,-0.1250000000,-6.8559794256,1.2432824342e-02
2,-0.1250000000,-6.8259751393,1.4240010398e-02
2,-0.1250000000,-6.7959708530,1.6535657324e-02
2,-0.1250000000,-6.7659665667,1.9407030590e-02
2,-0.1250000000,-6.7359622803,2.2866574056e-02
2,-0.1250000000,-6.7059579940,2.6723630586e-02
2,-0.1250000000,-6.6759537077,3.0414380180e-02
2,-0.1250000000,-6.6459494213,3.2973326488e-02
2,-0.1250000000,-6.6159451350,3.3448317756e-02
2,-0.1250000000,-6.5859408487,3.1621445907e-02
2,-0.1250000000,-6.5559365624,2.8205945545e-02
2,-0.1250000000,-6.5259322760,2.4243515106e-02
2,-0.1250000000,-6.4959279897,2.0488442930e-02
2,-0.1250000000,-6.4659237034,1.7273668989e-02
2,-0.1250000000,-6.4359194171,1.4654752281e-02
2,-0.1250000000,-6.4059151307,1.2565644158e-02
2,-0.1250000000,-6.3759108444,1.0907929319e-02
2,-0.1250000000,-6.3459065581,9.5882758704e-03
2,-0.1250000000,-6.3159022718,8.5296836492e-03
2,-0.1250000000,-6.2858979854,7.6721748545e-03
2,-0.1250000000,-6.2558936991,6.9701437323e-03
2,-0.1250000000,-6.2258894128,6.3891895240e-03
2,-0.1250000000,-6.1958851264,5.9033541506e-03
2,-0.1250000000,-6.1658808401,5.4929550901e-03
2,-0.1250000000,-6.1358765538,5.1429600185e-03
2,-0.1250000000,-6.1058722675,4.8417911419e-03
2,-0.1250000000,-6.0758679811,4.5804514621e-03
2,-0.1250000000,-6.0458636948,4.3518861886e-03
2,-0.1250000000,-6.0158594085,4.1505141468e-03
2,-0.1250000000,-5.9858551222,3.9718818106e-03
2,-0.1250000000,-5.9558508358,3.8124059889e-03
2,-0.1250000000,-5.9258465495,3.6691809259e-03
2,-0.1250000000,-5.8958422632,3.5398325024e-03
2,-0.1250000000,-5.8658379769,3.4224071321e-03
2,-0.1250000000,-5.8358336905,3.3152864103e-03
2,-0.1250000000,-5.8058294042,3.2171210293e-03
2,-0.1250000000,-5.7758251179,3.1267792209e-03
2,-0.1250000000,-5.7458208315,3.0433062372e-03
2,-0.1250000000,-5.7158165452,2.9658922824e-03
2,-0.1250000000,-5.6858122589,2.8938469623e-03
2,-0.1250000000,-5.6558079726,2.8265787950e-03
2,-0.1250000000,-5.6258036862,2.7635786802e-03
2,-0.1250000000,-5.5957993999,2.7044064832e-03
2,-0.1250000000,-5.5657951136,2.6486800862e-03
2,-0.1250000000,-5.5357908273,2.5960664052e-03
2,-0.1250000000,-5.5057865409,2.5462739817e-03
2,-0.1250000000,-5.4757822546,2.4990468443e-03
2,-0.1250000000,-5.4457779683,2.4541593976e-03
2,-0.1250000000,-5.4157736820,2.4114121478e-03
2,-0.1250000000,-5.3857693956,2.3706281138e-03
2,-0.1250000000,-5.3557651093,2.3316498001e-03
2,-0.1250000000,-5.3257608230,2.2943366342e-03
2,-0.1250000000,-5.2957565366,2.2585627896e-03
2,-0.1250000000,-5.2657522503,2.2242153286e-03
2,-0.1250000000,-5.2357479640,2.1911926135e-03
2,-0.1250000000,-5.2057436777,2.1594029421e-03
2,-0.1250000000,-5.1757393913,2.1287633727e-03
2,-0.1250000000,-5.1457351050,2.0991987085e-03
2,-0.1250000000,-5.1157308187,2.0706406180e-03
2,-0.1250000000,-5.0857265324,2.0430268700e-03
2,-0.1250000000,-5.0557222460,2.0163006679e-03
2,-0.1250000000,-5.0257179597,1.9904100669e-03
2,-0.1250000000,-4.9957136734,1.9653074644e-03
2,-0.1250000000,-4.9657093871,1.9409491517e-03
2,-0.1250000000,-4.9357051007,1.9172949205e-03
2,-0.1250000000,-4.9057008144,1.8943077140e-03
2,-0.1250000000,-4.8756965281,1.8719533205e-03
2,-0.1250000000,-4.8456922417,1.8502000998e-03
2,-0.1250000000,-4.8156879554,1.8290187416e-03
2,-0.1250000000,-4.7856836691,1.8083820501e-03
2,-0.1250000000,-4.7556793828,1.7882647515e-03
2,-0.1250000000,-4.7256750964,1.7686433229e-03
2,-0.1250000000,-4.6956708101,1.7494958381e-03
2,-0.1250000000,-4.6656665238,1.7308018305e-03
2,-0.1250000000,-4.6356622375,1.7125421687e-03
2,-0.1250000000,-4.6056579511,1.6946989458e-03
2,-0.1250000000,-4.5756536648,1.6772553783e-03
2,-0.1250000000,-4.5456493785,1.6601957163e-03
2,-0.1250000000,-4.5156450922,1.6435051610e-03
2,-0.1250000000,-4.4856408058,1.6271697908e-03
2,-0.1250000000,-4.4556365195,1.6111764936e-03
2,-0.1250000000,-4.4256322332,1.5955129063e-03
2,-0.1250000000,-4.3956279468,1.5801673587e-03
2,-0.1250000000,-4.3656236605,1.5651288229e-03
2,-0.1250000000,-4.3356193742,1.5503868673e-03
2,-0.1250000000,-4.3056150879,1.5359316143e-03
2,-0.1250000000,-4.2756108015,1.5217537016e-03
2,-0.1250000000,-4.2456065152,1.5078442470e-03
2,-0.1250000000,-4.2156022289,1.4941948159e-03
2,-0.1250000000,-4.1855979426,1.4807973915e-03
2,-0.1250000000,-4.1555936562,1.4676443477e-03
2,-0.1250000000,-4.1255893699,1.4547284236e-03
2,-0.1250000000,-4.0955850836,1.4420427006e-03
2,-0.1250000000,-4.0655807973,1.4295805809e-03
2,-0.1250000000,-4.0355765109,1.4173357676e-03
2,-0.1250000000,-4.0055722246,1.4053022469e-03
2,-0.1250000000,-3.9755679383,1.3934742707e-03
2,-0.1250000000,-3.9455636520,1.3818463415e-03
2,-0.1250000000,-3.9155593656,1.3704131973e-03
2,-0.1250000000,-3.8855550793,1.3591697987e-03
2,-0.1250000000,-3.8555507930,1.3481113161e-03
2,-0.1250000000,-3.8255465066,1.3372331183e-03
2,-0.1250000000,-3.7955422203,1.3265307615e-03
2,-0.1250000000,-3.7655379340,1.3159999792e-03
2,-0.1250000000,-3.7355336477,1.3056366730e-03
2,-0.1250000000,-3.7055293613,1.2954369037e-03
2,-0.1250000000,-3.6755250750,1.2853968834e-03
2,-0.1250000000,-3.6455207887,1.2755129674e-03
2,-0.1250000000,-3.6155165024,1.2657816473e-03
2,-0.1250000000,-3.5855122160,1.2561995444e-03
2,-0.1250000000,-3.5555079297,1.2467634033e-03
2,-0.1250000000,-3.5255036434,1.2374700860e-03
2,-0.1250000000,-3.4954993571,1.2283165664e-03
2,-0.1250000000,-3.4654950707,1.2192999254e-03
2,-0.1250000000,-3.4354907844,1.2104173455e-03
2,-0.1250000000,-3.4054864981,1.2016661067e-03
2,-0.1250000000,-3.3754822117,1.1930435818e-03
2,-0.1250000000,-3.3454779254,1.1845472328e-03
2,-0.1250000000,-3.3154736391,1.1761746068e-03
2,-0.1250000000,-3.2854693528,1.1679233323e-03
2,-0.1250000000,-3.2554650664,1.1597911161e-03
2,-0.1250000000,-3.2254607801,1.1517757400e-03
2,-0.1250000000,-3.1954564938,1.1438750576e-03
2,-0.1250000000,-3.1654522075,1.1360869916e-03
2,-0.1250000000,-3.1354479211,1.1284095312e-03
2,-0.1250000000,-3.1054436348,1.1208407293e-03
2,-0.1250000000,-3.0754393485,1.1133787003e-03
2,-0.1250000000,-3.0454350622,1.1060216178e-03
2,-0.1250000000,-3.0154307758,1.0987677121e-03
2,-0.1250000000,-2.9854264895,1.0916152688e-03
2,-0.1250000000,-2.9554222032,1.0845626262e-03
2,-0.1250000000,-2.9254179168,1.0776081739e-03
2,-0.1250000000,-2.8954136305,1.0707503508e-03
2,-0.1250000000,-2.8654093442,1.0639876435e-03
2,-0.1250000000,-2.8354050579,1.0573185851e-03
2,-0.1250000000,-2.8054007715,1.0507417530e-03
2,-0.1250000000,-2.7753964852,1.0442557681e-03
2,-0.1250000000,-2.7453921989,1.0378592931e-03
2,-0.1250000000,-2.7153879126,1.0315510316e-03
2,-0.1250000000,-2.6853836262,1.0253297264e-03
2,-0.1250000000,-2.6553793399,1.0191941587e-03
2,-0.1250000000,-2.6253750536,1.0131431471e-03
2,-0.1250000000,-2.5953707673,1.0071755461e-03
2,-0.1250000000,-2.5653664809,1.0012902455e-03
2,-0.1250000000,-2.5353621946,9.9548616961e-04
2,-0.1250000000,-2.5053579083,9.8976227589e-04
2,-0.1250000000,-2.4753536219,9.8411755446e-04
2,-0.1250000000,-2.4453493356,9.7855102722e-04
2,-0.1250000000,-2.4153450493,9.7306174710e-04
2,-0.1250000000,-2.3853407630,9.6764879733e-04
2,-0.1250000000,-2.3553364766,9.6231129081e-04
2,-0.1250000000,-2.3253321903,9.5704836945e-04
2,-0.1250000000,-2.2953279040,9.5185920358e-04
2,-0.1250000000,-2.2653236177,9.4674299139e-04
2,-0.1250000000,-2.2353193313,9.4169895839e-04
2,-0.1250000000,-2.2053150450,9.3672635691e-04
2,-0.1250000000,-2.1753107587,9.3182446567e-04
2,-0.1250000000,-2.1453064724,9.2699258929e-04
2,-0.1250000000,-2.1153021860,9.2223005791e-04
2,-0.1250000000,-2.0852978997,9.1753622684e-04
