k_index,k1,k2,k3,k_distance_inv_ang,label,energy_eV,spectral_weight_per_eV
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.2912912913,7.2809370580e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.3513513514,8.7017278011e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.4114114114,1.0500261199e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.4714714715,1.2767868199e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.5315315315,1.5576043080e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.5915915916,1.8905855850e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.6516516517,2.2515325461e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.7117117117,2.5790601105e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.7717717718,2.7793334754e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.8318318318,2.7749972555e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.8918918919,2.5678607746e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,11.9519519520,2.2372518994e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.0120120120,1.8763583681e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.0720720721,1.5449847399e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.1321321321,1.2661573113e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.1921921922,1.0412122172e-01
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.2522522523,8.6282736803e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.3123123123,7.2186765664e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.3723723724,6.1006703434e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.4324324324,5.2073368611e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.4924924925,4.4869832805e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.5525525526,3.9004361044e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.6126126126,3.4181715373e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.6726726727,3.0179004868e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.7327327327,2.6827019851e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.7927927928,2.3996326278e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.8528528529,2.1587064932e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.9129129129,1.9521502544e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,12.9729729730,1.7738585196e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.0330330330,1.6189937199e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.0930930931,1.4836902595e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.1531531532,1.3648341056e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.2132132132,1.2598972548e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.2732732733,1.1668123918e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.3333333333,1.0838772002e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.3933933934,1.0096807233e-02
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.4534534535,9.4304624834e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.5135135135,8.8298667367e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.5735735736,8.2866937550e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.6336336336,7.7938836075e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.6936936937,7.3454204764e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.7537537538,6.9361542397e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.8138138138,6.5616563369e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.8738738739,6.2181026547e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.9339339339,5.9021778424e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,13.9939939940,5.6109967226e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.0540540541,5.3420394190e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.1141141141,5.0930975490e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.1741741742,4.8622293894e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.2342342342,4.6477223546e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.2942942943,4.4480614635e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.3543543544,4.2619027321e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.4144144144,4.0880506371e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.4744744745,3.9254389565e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.5345345345,3.7731144241e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.5945945946,3.6302227383e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.6546546547,3.4959965464e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.7147147147,3.3697450934e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.7747747748,3.2508452794e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.8348348348,3.1387339108e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.8948948949,3.0329009682e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,14.9549549550,2.9328837429e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.0150150150,2.8382617156e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.0750750751,2.7486520759e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.1351351351,2.6637057906e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.1951951952,2.5831041490e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.2552552553,2.5065557204e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.3153153153,2.4337936704e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.3753753754,2.3645733912e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.4354354354,2.2986704050e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.4954954955,2.2358785100e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.5555555556,2.1760081387e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.6156156156,2.1188849060e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.6756756757,2.0643483264e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.7357357357,2.0122506843e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.7957957958,1.9624560428e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.8558558559,1.9148393817e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.9159159159,1.8692858558e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,15.9759759760,1.8256901687e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.0360360360,1.7839560604e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.0960960961,1.7439959107e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.1561561562,1.7057304622e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.2162162162,1.6690886757e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.2762762763,1.6340077327e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.3363363363,1.6004332112e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.3963963964,1.5683194692e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.4564564565,1.5376302877e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.5165165165,1.5083398418e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.5765765766,1.4804341006e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.6366366366,1.4539127910e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.6966966967,1.4287921204e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.7567567568,1.4051085292e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.8168168168,1.3829238523e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.8768768769,1.3623324266e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.9369369369,1.3434708865e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,16.9969969970,1.3265316590e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.0570570571,1.3117814769e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.1171171171,1.2995864576e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.1771771772,1.2904450987e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.2372372372,1.2850289392e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.2972972973,1.2842251256e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.3573573574,1.2891597055e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.4174174174,1.3011423030e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.4774774775,1.3213903337e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.5375375375,1.3502538071e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.5975975976,1.3855845375e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.6576576577,1.4204107266e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.7177177177,1.4420800474e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.7777777778,1.4370590196e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.8378378378,1.4007613471e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.8978978979,1.3416501903e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,17.9579579580,1.2739117353e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.0180180180,1.2084864806e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.0780780781,1.1504984981e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.1381381381,1.1010082442e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.1981981982,1.0592160615e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.2582582583,1.0237845623e-03
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.3183183183,9.9341132096e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.3783783784,9.6700963617e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.4384384384,9.4372772734e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.4984984985,9.2291503704e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.5585585586,9.0407887616e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.6186186186,8.8684587491e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.6786786787,8.7093151112e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.7387387387,8.5611718296e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.7987987988,8.4223332208e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.8588588589,8.2914705093e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.9189189189,8.1675316490e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,18.9789789790,8.0496751947e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.0390390390,7.9372215231e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.0990990991,7.8296165946e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.1591591592,7.7264048250e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.2192192192,7.6272086213e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.2792792793,7.5317128276e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.3393393393,7.4396528214e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.3993993994,7.3508053488e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.4594594595,7.2649814335e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.5195195195,7.1820208727e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.5795795796,7.1017879640e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.6396396396,7.0241681948e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.6996996997,6.9490657034e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.7597597598,6.8764013629e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.8198198198,6.8061113865e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.8798798799,6.7381463791e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,19.9399399399,6.6724707836e-04
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,G,20.0000000000,6.6090626953e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-20.0000000000,6.1528662819e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.9399399399,6.2384770641e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.8798798799,6.3294242297e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.8198198198,6.4263712009e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.7597597598,6.5301046738e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.6996996997,6.6415627990e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.6396396396,6.7618711994e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.5795795796,6.8923893518e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.5195195195,7.0347707883e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.4594594595,7.1910418708e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.3993993994,7.3637057318e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.3393393393,7.5558805656e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.2792792793,7.7714851298e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.2192192192,8.0154894677e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.1591591592,8.2942559923e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.0990990991,8.6160055777e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-19.0390390390,8.9914550266e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.9789789790,9.4346841088e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.9189189189,9.9642945063e-04
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.8588588589,1.0604896587e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.7987987988,1.1388842058e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.7387387387,1.2357759635e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.6786786787,1.3562499259e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.6186186186,1.5057862082e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.5585585586,1.6884107309e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.4984984985,1.9021596999e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.4384384384,2.1308628580e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.3783783784,2.3357417182e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.3183183183,2.4604912139e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.2582582583,2.4628622394e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.1981981982,2.3499123347e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.1381381381,2.1718379604e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.0780780781,1.9830792107e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-18.0180180180,1.8170873071e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.9579579580,1.6863295335e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.8978978979,1.5915166073e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.8378378378,1.5290055306e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.7777777778,1.4945992534e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.7177177177,1.4850562051e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.6576576577,1.4985610794e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.5975975976,1.5348391658e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.5375375375,1.5952177849e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.4774774775,1.6827517555e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.4174174174,1.8024348735e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.3573573574,1.9614302830e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.2972972973,2.1690787750e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.2372372372,2.4360461039e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.1771771772,2.7711565447e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.1171171171,3.1732717911e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-17.0570570571,3.6156055887e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.9969969970,4.0268610972e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.9369369369,4.2933295423e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.8768768769,4.3142553848e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.8168168168,4.0814899593e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.7567567568,3.6867892368e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.6966966967,3.2464725244e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.6366366366,2.8385662853e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.5765765766,2.4947297707e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.5165165165,2.2181795718e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.4564564565,2.0003739346e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.3963963964,1.8300497722e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.3363363363,1.6968542768e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.2762762763,1.5923518595e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.2162162162,1.5100072424e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.1561561562,1.4448618582e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.0960960961,1.3931773622e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-16.0360360360,1.3521320162e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.9759759760,1.3195848262e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.9159159159,1.2938994227e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.8558558559,1.2738147314e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.7957957958,1.2583505030e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.7357357357,1.2467382396e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.6756756757,1.2383704653e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.6156156156,1.2327632297e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.5555555556,1.2295281843e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.4954954955,1.2283516222e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.4354354354,1.2289786148e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.3753753754,1.2312009089e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.3153153153,1.2348476192e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.2552552553,1.2397780153e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.1951951952,1.2458758909e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.1351351351,1.2530451377e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.0750750751,1.2612062432e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-15.0150150150,1.2702935026e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.9549549550,1.2802527869e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.8948948949,1.2910397471e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.8348348348,1.3026183627e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.7747747748,1.3149597635e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.7147147147,1.3280412715e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.6546546547,1.3418456187e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.5945945946,1.3563603082e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.5345345345,1.3715770928e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.4744744745,1.3874915500e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.4144144144,1.4041027365e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.3543543544,1.4214129104e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.2942942943,1.4394273092e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.2342342342,1.4581539762e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.1741741742,1.4776036283e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.1141141141,1.4977895603e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-14.0540540541,1.5187275807e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.9939939940,1.5404359765e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.9339339339,1.5629355043e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.8738738739,1.5862494051e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.8138138138,1.6104034426e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.7537537538,1.6354259632e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.6936936937,1.6613479778e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.6336336336,1.6882032644e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.5735735736,1.7160284931e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.5135135135,1.7448633731e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.4534534535,1.7747508229e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.3933933934,1.8057371650e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.3333333333,1.8378723469e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.2732732733,1.8712101895e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.2132132132,1.9058086672e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.1531531532,1.9417302193e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.0930930931,1.9790420998e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-13.0330330330,2.0178167658e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.9729729730,2.0581323115e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.9129129129,2.1000729510e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.8528528529,2.1437295564e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.7927927928,2.1892002587e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.7327327327,2.2365911167e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.6726726727,2.2860168651e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.6126126126,2.3376017511e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.5525525526,2.3914804699e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.4924924925,2.4477992149e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.4324324324,2.5067168555e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.3723723724,2.5684062634e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.3123123123,2.6330558055e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.2522522523,2.7008710300e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.1921921922,2.7720765733e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.1321321321,2.8469183214e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.0720720721,2.9256658647e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-12.0120120120,3.0086152924e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-11.9519519520,3.0960923819e-03
1,0.0000000000,0.5000000000,0.0000000000,1.2083048668,X,-11.8918918919,3.1884562458e-03
